lossfunc,kernel,decay,ngram,skip,learning_rate,pred_thresh,ACC,PRE,REC,PRF,ROC
hinge,--boosting=25,1,4,2,0.5,0.990000,0.80546,0.25093,0.75031,0.37608,0.78022
hinge,--boosting=25,1,4,2,0.1,0.500000,0.74385,0.20603,0.79828,0.32753,0.76876
hinge,--boosting=25,1,4,2,0.1,0.750000,0.74385,0.20603,0.79828,0.32753,0.76876
hinge,--boosting=25,1,4,2,0.1,0.900000,0.74385,0.20603,0.79828,0.32753,0.76876
hinge,--boosting=25,1,4,2,0.1,0.990000,0.74385,0.20603,0.79828,0.32753,0.76876
hinge,--boosting=25,1,4,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,2,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,2,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,2,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,10,0.500000,0.85477,0.29471,0.61624,0.39873,0.74561
hinge,--boosting=25,1,4,3,10,0.750000,0.85477,0.29471,0.61624,0.39873,0.74561
hinge,--boosting=25,1,4,3,10,0.900000,0.85477,0.29471,0.61624,0.39873,0.74561
hinge,--boosting=25,1,4,3,10,0.990000,0.85477,0.29471,0.61624,0.39873,0.74561
hinge,--boosting=25,1,4,3,5,0.500000,0.85217,0.29345,0.63346,0.40109,0.75208
hinge,--boosting=25,1,4,3,5,0.750000,0.85217,0.29345,0.63346,0.40109,0.75208
hinge,--boosting=25,1,4,3,5,0.900000,0.85217,0.29345,0.63346,0.40109,0.75208
hinge,--boosting=25,1,4,3,5,0.990000,0.85217,0.29345,0.63346,0.40109,0.75208
hinge,--boosting=25,1,4,3,1,0.500000,0.80152,0.23407,0.67774,0.34796,0.74487
hinge,--boosting=25,1,4,3,1,0.750000,0.80152,0.23407,0.67774,0.34796,0.74487
hinge,--boosting=25,1,4,3,1,0.900000,0.80152,0.23407,0.67774,0.34796,0.74487
hinge,--boosting=25,1,4,3,1,0.990000,0.80152,0.23407,0.67774,0.34796,0.74487
hinge,--boosting=25,1,4,3,0.75,0.500000,0.77345,0.21173,0.69742,0.32484,0.73866
hinge,--boosting=25,1,4,3,0.75,0.750000,0.77345,0.21173,0.69742,0.32484,0.73866
hinge,--boosting=25,1,4,3,0.75,0.900000,0.77345,0.21173,0.69742,0.32484,0.73866
hinge,--boosting=25,1,4,3,0.75,0.990000,0.77345,0.21173,0.69742,0.32484,0.73866
hinge,--boosting=25,1,4,3,0.5,0.500000,0.74616,0.19614,0.72571,0.30882,0.73680
hinge,--boosting=25,1,4,3,0.5,0.750000,0.74616,0.19614,0.72571,0.30882,0.73680
hinge,--boosting=25,1,4,3,0.5,0.900000,0.74616,0.19614,0.72571,0.30882,0.73680
hinge,--boosting=25,1,4,3,0.5,0.990000,0.74616,0.19614,0.72571,0.30882,0.73680
hinge,--boosting=25,1,4,3,0.1,0.500000,0.23837,0.09109,0.97417,0.16660,0.57508
hinge,--boosting=25,1,4,3,0.1,0.750000,0.23837,0.09109,0.97417,0.16660,0.57508
hinge,--boosting=25,1,4,3,0.1,0.900000,0.23837,0.09109,0.97417,0.16660,0.57508
hinge,--boosting=25,1,4,3,0.1,0.990000,0.23837,0.09109,0.97417,0.16660,0.57508
hinge,--boosting=25,1,4,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,10,0.500000,0.87524,0.33101,0.58426,0.42260,0.74208
hinge,--boosting=25,1,4,3,10,0.750000,0.87524,0.33101,0.58426,0.42260,0.74208
hinge,--boosting=25,1,4,3,10,0.900000,0.87524,0.33101,0.58426,0.42260,0.74208
hinge,--boosting=25,1,4,3,10,0.990000,0.87524,0.33101,0.58426,0.42260,0.74208
hinge,--boosting=25,1,4,3,5,0.500000,0.87361,0.32902,0.59410,0.42350,0.74570
hinge,--boosting=25,1,4,3,5,0.750000,0.87361,0.32902,0.59410,0.42350,0.74570
hinge,--boosting=25,1,4,3,5,0.900000,0.87361,0.32902,0.59410,0.42350,0.74570
hinge,--boosting=25,1,4,3,5,0.990000,0.87361,0.32902,0.59410,0.42350,0.74570
hinge,--boosting=25,1,4,3,1,0.500000,0.81113,0.24170,0.66298,0.35426,0.74333
hinge,--boosting=25,1,4,3,1,0.750000,0.81113,0.24170,0.66298,0.35426,0.74333
hinge,--boosting=25,1,4,3,1,0.900000,0.81113,0.24170,0.66298,0.35426,0.74333
hinge,--boosting=25,1,4,3,1,0.990000,0.81113,0.24170,0.66298,0.35426,0.74333
hinge,--boosting=25,1,4,3,0.75,0.500000,0.81930,0.25058,0.65929,0.36314,0.74608
hinge,--boosting=25,1,4,3,0.75,0.750000,0.81930,0.25058,0.65929,0.36314,0.74608
hinge,--boosting=25,1,4,3,0.75,0.900000,0.81930,0.25058,0.65929,0.36314,0.74608
hinge,--boosting=25,1,4,3,0.75,0.990000,0.81930,0.25058,0.65929,0.36314,0.74608
hinge,--boosting=25,1,4,3,0.5,0.500000,0.80161,0.23663,0.69127,0.35257,0.75112
hinge,--boosting=25,1,4,3,0.5,0.750000,0.80161,0.23663,0.69127,0.35257,0.75112
hinge,--boosting=25,1,4,3,0.5,0.900000,0.80161,0.23663,0.69127,0.35257,0.75112
hinge,--boosting=25,1,4,3,0.5,0.990000,0.80161,0.23663,0.69127,0.35257,0.75112
hinge,--boosting=25,1,4,3,0.1,0.500000,0.40023,0.11108,0.95326,0.19897,0.65331
hinge,--boosting=25,1,4,3,0.1,0.750000,0.40023,0.11108,0.95326,0.19897,0.65331
hinge,--boosting=25,1,4,3,0.1,0.900000,0.40023,0.11108,0.95326,0.19897,0.65331
hinge,--boosting=25,1,4,3,0.1,0.990000,0.40023,0.11108,0.95326,0.19897,0.65331
hinge,--boosting=25,1,4,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,1,4,3,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,10,0.500000,0.90090,0.41938,0.69742,0.52379,0.80778
hinge,--boosting=25,0.99,2,2,10,0.750000,0.90090,0.41938,0.69742,0.52379,0.80778
hinge,--boosting=25,0.99,2,2,10,0.900000,0.90090,0.41938,0.69742,0.52379,0.80778
hinge,--boosting=25,0.99,2,2,10,0.990000,0.90090,0.41938,0.69742,0.52379,0.80778
hinge,--boosting=25,0.99,2,2,5,0.500000,0.90513,0.43439,0.70849,0.53857,0.81514
hinge,--boosting=25,0.99,2,2,5,0.750000,0.90513,0.43439,0.70849,0.53857,0.81514
hinge,--boosting=25,0.99,2,2,5,0.900000,0.90513,0.43439,0.70849,0.53857,0.81514
hinge,--boosting=25,0.99,2,2,5,0.990000,0.90513,0.43439,0.70849,0.53857,0.81514
hinge,--boosting=25,0.99,2,2,1,0.500000,0.88408,0.37923,0.75892,0.50574,0.82681
hinge,--boosting=25,0.99,2,2,1,0.750000,0.88408,0.37923,0.75892,0.50574,0.82681
hinge,--boosting=25,0.99,2,2,1,0.900000,0.88408,0.37923,0.75892,0.50574,0.82681
hinge,--boosting=25,0.99,2,2,1,0.990000,0.88408,0.37923,0.75892,0.50574,0.82681
hinge,--boosting=25,0.99,2,2,0.75,0.500000,0.89715,0.41416,0.76261,0.53680,0.83558
hinge,--boosting=25,0.99,2,2,0.75,0.750000,0.89715,0.41416,0.76261,0.53680,0.83558
hinge,--boosting=25,0.99,2,2,0.75,0.900000,0.89715,0.41416,0.76261,0.53680,0.83558
hinge,--boosting=25,0.99,2,2,0.75,0.990000,0.89715,0.41416,0.76261,0.53680,0.83558
hinge,--boosting=25,0.99,2,2,0.5,0.500000,0.87880,0.37112,0.79336,0.50568,0.83970
hinge,--boosting=25,0.99,2,2,0.5,0.750000,0.87880,0.37112,0.79336,0.50568,0.83970
hinge,--boosting=25,0.99,2,2,0.5,0.900000,0.87880,0.37112,0.79336,0.50568,0.83970
hinge,--boosting=25,0.99,2,2,0.5,0.990000,0.87880,0.37112,0.79336,0.50568,0.83970
hinge,--boosting=25,0.99,2,2,0.1,0.500000,0.07843,0.07817,1.00000,0.14500,0.50016
hinge,--boosting=25,0.99,2,2,0.1,0.750000,0.07843,0.07817,1.00000,0.14500,0.50016
hinge,--boosting=25,0.99,2,2,0.1,0.900000,0.07843,0.07817,1.00000,0.14500,0.50016
hinge,--boosting=25,0.99,2,2,0.1,0.990000,0.07843,0.07817,1.00000,0.14500,0.50016
hinge,--boosting=25,0.99,2,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,10,0.500000,0.91561,0.47280,0.69496,0.56275,0.81464
hinge,--boosting=25,0.99,2,2,10,0.750000,0.91561,0.47280,0.69496,0.56275,0.81464
hinge,--boosting=25,0.99,2,2,10,0.900000,0.91561,0.47280,0.69496,0.56275,0.81464
hinge,--boosting=25,0.99,2,2,10,0.990000,0.91561,0.47280,0.69496,0.56275,0.81464
hinge,--boosting=25,0.99,2,2,5,0.500000,0.91763,0.48176,0.71464,0.57553,0.82474
hinge,--boosting=25,0.99,2,2,5,0.750000,0.91763,0.48176,0.71464,0.57553,0.82474
hinge,--boosting=25,0.99,2,2,5,0.900000,0.91763,0.48176,0.71464,0.57553,0.82474
hinge,--boosting=25,0.99,2,2,5,0.990000,0.91763,0.48176,0.71464,0.57553,0.82474
hinge,--boosting=25,0.99,2,2,1,0.500000,0.91128,0.45908,0.75892,0.57209,0.84156
hinge,--boosting=25,0.99,2,2,1,0.750000,0.91128,0.45908,0.75892,0.57209,0.84156
hinge,--boosting=25,0.99,2,2,1,0.900000,0.91128,0.45908,0.75892,0.57209,0.84156
hinge,--boosting=25,0.99,2,2,1,0.990000,0.91128,0.45908,0.75892,0.57209,0.84156
hinge,--boosting=25,0.99,2,2,0.75,0.500000,0.91196,0.46107,0.75031,0.57116,0.83798
hinge,--boosting=25,0.99,2,2,0.75,0.750000,0.91196,0.46107,0.75031,0.57116,0.83798
hinge,--boosting=25,0.99,2,2,0.75,0.900000,0.91196,0.46107,0.75031,0.57116,0.83798
hinge,--boosting=25,0.99,2,2,0.75,0.990000,0.91196,0.46107,0.75031,0.57116,0.83798
hinge,--boosting=25,0.99,2,2,0.5,0.500000,0.90311,0.43206,0.76261,0.55160,0.83882
hinge,--boosting=25,0.99,2,2,0.5,0.750000,0.90311,0.43206,0.76261,0.55160,0.83882
hinge,--boosting=25,0.99,2,2,0.5,0.900000,0.90311,0.43206,0.76261,0.55160,0.83882
hinge,--boosting=25,0.99,2,2,0.5,0.990000,0.90311,0.43206,0.76261,0.55160,0.83882
hinge,--boosting=25,0.99,2,2,0.1,0.500000,0.14610,0.08367,0.99754,0.15439,0.53573
hinge,--boosting=25,0.99,2,2,0.1,0.750000,0.14610,0.08367,0.99754,0.15439,0.53573
hinge,--boosting=25,0.99,2,2,0.1,0.900000,0.14610,0.08367,0.99754,0.15439,0.53573
hinge,--boosting=25,0.99,2,2,0.1,0.990000,0.14610,0.08367,0.99754,0.15439,0.53573
hinge,--boosting=25,0.99,2,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,2,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,10,0.500000,0.88677,0.37841,0.69865,0.49092,0.80068
hinge,--boosting=25,0.99,2,3,10,0.750000,0.88677,0.37841,0.69865,0.49092,0.80068
hinge,--boosting=25,0.99,2,3,10,0.900000,0.88677,0.37841,0.69865,0.49092,0.80068
hinge,--boosting=25,0.99,2,3,10,0.990000,0.88677,0.37841,0.69865,0.49092,0.80068
hinge,--boosting=25,0.99,2,3,5,0.500000,0.89552,0.40325,0.70234,0.51234,0.80712
hinge,--boosting=25,0.99,2,3,5,0.750000,0.89552,0.40325,0.70234,0.51234,0.80712
hinge,--boosting=25,0.99,2,3,5,0.900000,0.89552,0.40325,0.70234,0.51234,0.80712
hinge,--boosting=25,0.99,2,3,5,0.990000,0.89552,0.40325,0.70234,0.51234,0.80712
hinge,--boosting=25,0.99,2,3,1,0.500000,0.87976,0.36964,0.76384,0.49819,0.82671
hinge,--boosting=25,0.99,2,3,1,0.750000,0.87976,0.36964,0.76384,0.49819,0.82671
hinge,--boosting=25,0.99,2,3,1,0.900000,0.87976,0.36964,0.76384,0.49819,0.82671
hinge,--boosting=25,0.99,2,3,1,0.990000,0.87976,0.36964,0.76384,0.49819,0.82671
hinge,--boosting=25,0.99,2,3,0.75,0.500000,0.88168,0.37515,0.77245,0.50503,0.83169
hinge,--boosting=25,0.99,2,3,0.75,0.750000,0.88168,0.37515,0.77245,0.50503,0.83169
hinge,--boosting=25,0.99,2,3,0.75,0.900000,0.88168,0.37515,0.77245,0.50503,0.83169
hinge,--boosting=25,0.99,2,3,0.75,0.990000,0.88168,0.37515,0.77245,0.50503,0.83169
hinge,--boosting=25,0.99,2,3,0.5,0.500000,0.86688,0.34624,0.79213,0.48186,0.83267
hinge,--boosting=25,0.99,2,3,0.5,0.750000,0.86688,0.34624,0.79213,0.48186,0.83267
hinge,--boosting=25,0.99,2,3,0.5,0.900000,0.86688,0.34624,0.79213,0.48186,0.83267
hinge,--boosting=25,0.99,2,3,0.5,0.990000,0.86688,0.34624,0.79213,0.48186,0.83267
hinge,--boosting=25,0.99,2,3,0.1,0.500000,0.08016,0.07830,1.00000,0.14523,0.50109
hinge,--boosting=25,0.99,2,3,0.1,0.750000,0.08016,0.07830,1.00000,0.14523,0.50109
hinge,--boosting=25,0.99,2,3,0.1,0.900000,0.08016,0.07830,1.00000,0.14523,0.50109
hinge,--boosting=25,0.99,2,3,0.1,0.990000,0.08016,0.07830,1.00000,0.14523,0.50109
hinge,--boosting=25,0.99,2,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,10,0.500000,0.90782,0.44234,0.68881,0.53872,0.80760
hinge,--boosting=25,0.99,2,3,10,0.750000,0.90782,0.44234,0.68881,0.53872,0.80760
hinge,--boosting=25,0.99,2,3,10,0.900000,0.90782,0.44234,0.68881,0.53872,0.80760
hinge,--boosting=25,0.99,2,3,10,0.990000,0.90782,0.44234,0.68881,0.53872,0.80760
hinge,--boosting=25,0.99,2,3,5,0.500000,0.91522,0.47123,0.69496,0.56163,0.81443
hinge,--boosting=25,0.99,2,3,5,0.750000,0.91522,0.47123,0.69496,0.56163,0.81443
hinge,--boosting=25,0.99,2,3,5,0.900000,0.91522,0.47123,0.69496,0.56163,0.81443
hinge,--boosting=25,0.99,2,3,5,0.990000,0.91522,0.47123,0.69496,0.56163,0.81443
hinge,--boosting=25,0.99,2,3,1,0.500000,0.90638,0.44024,0.72940,0.54907,0.82539
hinge,--boosting=25,0.99,2,3,1,0.750000,0.90638,0.44024,0.72940,0.54907,0.82539
hinge,--boosting=25,0.99,2,3,1,0.900000,0.90638,0.44024,0.72940,0.54907,0.82539
hinge,--boosting=25,0.99,2,3,1,0.990000,0.90638,0.44024,0.72940,0.54907,0.82539
hinge,--boosting=25,0.99,2,3,0.75,0.500000,0.89860,0.41724,0.75031,0.53626,0.83074
hinge,--boosting=25,0.99,2,3,0.75,0.750000,0.89860,0.41724,0.75031,0.53626,0.83074
hinge,--boosting=25,0.99,2,3,0.75,0.900000,0.89860,0.41724,0.75031,0.53626,0.83074
hinge,--boosting=25,0.99,2,3,0.75,0.990000,0.89860,0.41724,0.75031,0.53626,0.83074
hinge,--boosting=25,0.99,2,3,0.5,0.500000,0.89937,0.42127,0.76999,0.54458,0.84016
hinge,--boosting=25,0.99,2,3,0.5,0.750000,0.89937,0.42127,0.76999,0.54458,0.84016
hinge,--boosting=25,0.99,2,3,0.5,0.900000,0.89937,0.42127,0.76999,0.54458,0.84016
hinge,--boosting=25,0.99,2,3,0.5,0.990000,0.89937,0.42127,0.76999,0.54458,0.84016
hinge,--boosting=25,0.99,2,3,0.1,0.500000,0.29787,0.09767,0.96925,0.17746,0.60510
hinge,--boosting=25,0.99,2,3,0.1,0.750000,0.29787,0.09767,0.96925,0.17746,0.60510
hinge,--boosting=25,0.99,2,3,0.1,0.900000,0.29787,0.09767,0.96925,0.17746,0.60510
hinge,--boosting=25,0.99,2,3,0.1,0.990000,0.29787,0.09767,0.96925,0.17746,0.60510
hinge,--boosting=25,0.99,2,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,2,3,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,10,0.500000,0.86515,0.32789,0.69127,0.44480,0.78558
hinge,--boosting=25,0.99,3,2,10,0.750000,0.86515,0.32789,0.69127,0.44480,0.78558
hinge,--boosting=25,0.99,3,2,10,0.900000,0.86515,0.32789,0.69127,0.44480,0.78558
hinge,--boosting=25,0.99,3,2,10,0.990000,0.86515,0.32789,0.69127,0.44480,0.78558
hinge,--boosting=25,0.99,3,2,5,0.500000,0.87053,0.33333,0.65683,0.44224,0.77274
hinge,--boosting=25,0.99,3,2,5,0.750000,0.87053,0.33333,0.65683,0.44224,0.77274
hinge,--boosting=25,0.99,3,2,5,0.900000,0.87053,0.33333,0.65683,0.44224,0.77274
hinge,--boosting=25,0.99,3,2,5,0.990000,0.87053,0.33333,0.65683,0.44224,0.77274
hinge,--boosting=25,0.99,3,2,1,0.500000,0.83852,0.28698,0.71833,0.41011,0.78352
hinge,--boosting=25,0.99,3,2,1,0.750000,0.83852,0.28698,0.71833,0.41011,0.78352
hinge,--boosting=25,0.99,3,2,1,0.900000,0.83852,0.28698,0.71833,0.41011,0.78352
hinge,--boosting=25,0.99,3,2,1,0.990000,0.83852,0.28698,0.71833,0.41011,0.78352
hinge,--boosting=25,0.99,3,2,0.75,0.500000,0.85294,0.31122,0.72694,0.43584,0.79528
hinge,--boosting=25,0.99,3,2,0.75,0.750000,0.85294,0.31122,0.72694,0.43584,0.79528
hinge,--boosting=25,0.99,3,2,0.75,0.900000,0.85294,0.31122,0.72694,0.43584,0.79528
hinge,--boosting=25,0.99,3,2,0.75,0.990000,0.85294,0.31122,0.72694,0.43584,0.79528
hinge,--boosting=25,0.99,3,2,0.5,0.500000,0.82958,0.28417,0.77737,0.41620,0.80569
hinge,--boosting=25,0.99,3,2,0.5,0.750000,0.82958,0.28417,0.77737,0.41620,0.80569
hinge,--boosting=25,0.99,3,2,0.5,0.900000,0.82958,0.28417,0.77737,0.41620,0.80569
hinge,--boosting=25,0.99,3,2,0.5,0.990000,0.82958,0.28417,0.77737,0.41620,0.80569
hinge,--boosting=25,0.99,3,2,0.1,0.500000,0.07920,0.07823,1.00000,0.14510,0.50057
hinge,--boosting=25,0.99,3,2,0.1,0.750000,0.07920,0.07823,1.00000,0.14510,0.50057
hinge,--boosting=25,0.99,3,2,0.1,0.900000,0.07920,0.07823,1.00000,0.14510,0.50057
hinge,--boosting=25,0.99,3,2,0.1,0.990000,0.07920,0.07823,1.00000,0.14510,0.50057
hinge,--boosting=25,0.99,3,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,10,0.500000,0.88418,0.36881,0.67774,0.47768,0.78971
hinge,--boosting=25,0.99,3,2,10,0.750000,0.88418,0.36881,0.67774,0.47768,0.78971
hinge,--boosting=25,0.99,3,2,10,0.900000,0.88418,0.36881,0.67774,0.47768,0.78971
hinge,--boosting=25,0.99,3,2,10,0.990000,0.88418,0.36881,0.67774,0.47768,0.78971
hinge,--boosting=25,0.99,3,2,5,0.500000,0.88899,0.37768,0.64945,0.47761,0.77937
hinge,--boosting=25,0.99,3,2,5,0.750000,0.88899,0.37768,0.64945,0.47761,0.77937
hinge,--boosting=25,0.99,3,2,5,0.900000,0.88899,0.37768,0.64945,0.47761,0.77937
hinge,--boosting=25,0.99,3,2,5,0.990000,0.88899,0.37768,0.64945,0.47761,0.77937
hinge,--boosting=25,0.99,3,2,1,0.500000,0.87534,0.35369,0.71956,0.47426,0.80405
hinge,--boosting=25,0.99,3,2,1,0.750000,0.87534,0.35369,0.71956,0.47426,0.80405
hinge,--boosting=25,0.99,3,2,1,0.900000,0.87534,0.35369,0.71956,0.47426,0.80405
hinge,--boosting=25,0.99,3,2,1,0.990000,0.87534,0.35369,0.71956,0.47426,0.80405
hinge,--boosting=25,0.99,3,2,0.75,0.500000,0.87274,0.34728,0.71464,0.46742,0.80039
hinge,--boosting=25,0.99,3,2,0.75,0.750000,0.87274,0.34728,0.71464,0.46742,0.80039
hinge,--boosting=25,0.99,3,2,0.75,0.900000,0.87274,0.34728,0.71464,0.46742,0.80039
hinge,--boosting=25,0.99,3,2,0.75,0.990000,0.87274,0.34728,0.71464,0.46742,0.80039
hinge,--boosting=25,0.99,3,2,0.5,0.500000,0.86524,0.33501,0.73555,0.46035,0.80589
hinge,--boosting=25,0.99,3,2,0.5,0.750000,0.86524,0.33501,0.73555,0.46035,0.80589
hinge,--boosting=25,0.99,3,2,0.5,0.900000,0.86524,0.33501,0.73555,0.46035,0.80589
hinge,--boosting=25,0.99,3,2,0.5,0.990000,0.86524,0.33501,0.73555,0.46035,0.80589
hinge,--boosting=25,0.99,3,2,0.1,0.500000,0.55104,0.13863,0.91021,0.24061,0.71540
hinge,--boosting=25,0.99,3,2,0.1,0.750000,0.55104,0.13863,0.91021,0.24061,0.71540
hinge,--boosting=25,0.99,3,2,0.1,0.900000,0.55104,0.13863,0.91021,0.24061,0.71540
hinge,--boosting=25,0.99,3,2,0.1,0.990000,0.55104,0.13863,0.91021,0.24061,0.71540
hinge,--boosting=25,0.99,3,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,2,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,3,10,0.500000,0.85698,0.30615,0.65560,0.41738,0.76482
hinge,--boosting=25,0.99,3,3,10,0.750000,0.85698,0.30615,0.65560,0.41738,0.76482
hinge,--boosting=25,0.99,3,3,10,0.900000,0.85698,0.30615,0.65560,0.41738,0.76482
hinge,--boosting=25,0.99,3,3,10,0.990000,0.85698,0.30615,0.65560,0.41738,0.76482
hinge,--boosting=25,0.99,3,3,5,0.500000,0.85573,0.29812,0.62485,0.40366,0.75007
hinge,--boosting=25,0.99,3,3,5,0.750000,0.85573,0.29812,0.62485,0.40366,0.75007
hinge,--boosting=25,0.99,3,3,5,0.900000,0.85573,0.29812,0.62485,0.40366,0.75007
hinge,--boosting=25,0.99,3,3,5,0.990000,0.85573,0.29812,0.62485,0.40366,0.75007
hinge,--boosting=25,0.99,3,3,1,0.500000,0.82286,0.26760,0.72940,0.39155,0.78009
hinge,--boosting=25,0.99,3,3,1,0.750000,0.82286,0.26760,0.72940,0.39155,0.78009
hinge,--boosting=25,0.99,3,3,1,0.900000,0.82286,0.26760,0.72940,0.39155,0.78009
hinge,--boosting=25,0.99,3,3,1,0.990000,0.82286,0.26760,0.72940,0.39155,0.78009
hinge,--boosting=25,0.99,3,3,0.75,0.500000,0.80834,0.25406,0.75031,0.37959,0.78178
hinge,--boosting=25,0.99,3,3,0.75,0.750000,0.80834,0.25406,0.75031,0.37959,0.78178
hinge,--boosting=25,0.99,3,3,0.75,0.900000,0.80834,0.25406,0.75031,0.37959,0.78178
hinge,--boosting=25,0.99,3,3,0.75,0.990000,0.80834,0.25406,0.75031,0.37959,0.78178
hinge,--boosting=25,0.99,3,3,0.5,0.500000,0.80133,0.25217,0.78475,0.38169,0.79374
hinge,--boosting=25,0.99,3,3,0.5,0.750000,0.80133,0.25217,0.78475,0.38169,0.79374
hinge,--boosting=25,0.99,3,3,0.5,0.900000,0.80133,0.25217,0.78475,0.38169,0.79374
hinge,--boosting=25,0.99,3,3,0.5,0.990000,0.80133,0.25217,0.78475,0.38169,0.79374
hinge,--boosting=25,0.99,3,3,0.1,0.500000,0.09150,0.07920,1.00000,0.14678,0.50725
hinge,--boosting=25,0.99,3,3,0.1,0.750000,0.09150,0.07920,1.00000,0.14678,0.50725
hinge,--boosting=25,0.99,3,3,0.1,0.900000,0.09150,0.07920,1.00000,0.14678,0.50725
hinge,--boosting=25,0.99,3,3,0.1,0.990000,0.09150,0.07920,1.00000,0.14678,0.50725
hinge,--boosting=25,0.99,3,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,3,0.01,0.750000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,3,0.01,0.900000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,3,0.01,0.990000,0.07814,0.07814,1.00000,0.14496,0.50000
hinge,--boosting=25,0.99,3,3,10,0.500000,0.87611,0.34321,0.64084,0.44702,0.76844
hinge,--boosting=25,0.99,3,3,10,0.750000,0.87611,0.34321,0.64084,0.44702,0.76844
hinge,--boosting=25,0.99,3,3,10,0.900000,0.87611,0.34321,0.64084,0.44702,0.76844
hinge,--boosting=25,0.99,3,3,10,0.990000,0.87611,0.34321,0.64084,0.44702,0.76844
hinge,--boosting=25,0.99,3,3,5,0.500000,0.88303,0.35571,0.61255,0.45007,0.75925
hinge,--boosting=25,0.99,3,3,5,0.750000,0.88303,0.35571,0.61255,0.45007,0.75925
hinge,--boosting=25,0.99,3,3,5,0.900000,0.88303,0.35571,0.61255,0.45007,0.75925
hinge,--boosting=25,0.99,3,3,5,0.990000,0.88303,0.35571,0.61255,0.45007,0.75925
hinge,--boosting=25,0.99,3,3,1,0.500000,0.85400,0.30562,0.68266,0.42221,0.77559
